PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,scarcity_tier,scarcity_wording,prototype_fit_ambiguity,ambiguity_band,identity_drift_class,drift_signal,realistic_comp_list,realistic_comp_similarity_mean,comp_salary_match_count,comp_salary_match_rate,comp_salary_anchor_support,detail_effective_comp_n,detail_same_macro_share,detail_anchor_std_weighted,comp_support_bucket,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,anchor_band_width,anchor_band_relative_width,anchor_width_band,market_anchor_supported_flag,market_anchor_band_text,decision_card_band_text,decision_card_support_text,provisional_action_bucket,provisional_action_reason,decision_card_label,decision_status,supporting_shot_style_explanation,block2_market_context_interpretation,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,holdout_for_case_study,holdout_reason
2059,Eduardo Najera,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.6520881329743631,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Trevor Ariza, Paul Millsap, Tyson Chandler, Lonny Baxter, Craig Smith",6.289325185629531,4,0.8,high,6.176925194992184,0.5,0.0575738949220888,strong,0.052828902522154,0.1027009851004733,0.1818181818181818,0.1289892792960278,1.255969250634124,wide,1,"Protected around 0.053 of cap, fair around 0.103, walk-away max around 0.182.","Protected around 0.053 of cap, fair around 0.103, walk-away max around 0.182.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.","Eduardo Najera — Low-Usage Interior Bigs | Protected 0.053, fair 0.103, walk-away 0.182",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.053 to 0.182 of cap, with a weighted midpoint near 0.131. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.086836653749715,1,False,
2057,Erick Barkley,2000,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.9144788746541036,high_ambiguity,insufficient_data,unresolved_drift,"Antonio Burks, Kenny Satterfield, Rodney Carney, Joe Alexander, Cal Bowdler",12.146371557018057,1,0.2,very_low,25.858235536542907,0.0,0.0,weak,0.011230652608366,0.011230652608366,0.011230652608366,0.0,0.0,narrow,1,"Protected around 0.011 of cap, fair around 0.011, walk-away max around 0.011.","Protected around 0.011 of cap, fair around 0.011, walk-away max around 0.011.",Comp support weak; drift unresolved_drift; archetype highly_replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is weak; archetype is highly replaceable; prototype fit remains ambiguous; market anchor band is narrow; drift evidence is unresolved.,"Erick Barkley — Fringe / Low-Opportunity Players | Protected 0.011, fair 0.011, walk-away 0.011",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.011 to 0.011 of cap, with a weighted midpoint near 0.011. Comp-market support is very_low, and the early-career drift class is insufficient_data.",,0,False,
2081,Ernest Brown,2000,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.7565122944764534,medium_ambiguity,insufficient_data,unresolved_drift,,,0,,,,,,insufficient,,,,,,unknown,0,Comp-based market anchor not supported.,Comp-based market anchor not supported.,Comp support insufficient; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is only moderately clear; drift evidence is unresolved.,Ernest Brown — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,False,
2041,Etan Thomas,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.5926675840246644,low_ambiguity,insufficient_data,unresolved_drift,"Jon Brockman, Melvin Ely, Andray Blatche, Miles Plumlee, Luc Mbah a Moute",8.91888167980985,4,0.8,low,6.4126603631695325,1.0,0.030568206268908,strong,0.0519930675909878,0.0815951177674033,0.082595823857763,0.0306027562667752,0.3750562178733786,narrow,1,"Protected around 0.052 of cap, fair around 0.082, walk-away max around 0.083.","Protected around 0.052 of cap, fair around 0.082, walk-away max around 0.083.",Comp support strong; drift unresolved_drift; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is narrow; drift evidence is unresolved.","Etan Thomas — Low-Usage Interior Bigs | Protected 0.052, fair 0.082, walk-away 0.083",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.052 to 0.083 of cap, with a weighted midpoint near 0.062. Comp-market support is low, and the early-career drift class is insufficient_data.",0.1117620241622977,1,False,
2069,Hanno Mottola,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.9405784730405437,high_ambiguity,insufficient_data,unresolved_drift,"Johan Petro, Desmond Mason, John Salmons, Rodney Carney, LaMarcus Aldridge",6.701419500472305,5,1.0,medium,4.961703066676205,0.2,0.0718922222081464,weak,0.0153358925476603,0.0871619285142556,0.148840437656713,0.1335045451090527,1.5316841582643237,very_wide,1,"Protected around 0.015 of cap, fair around 0.087, walk-away max around 0.149.","Protected around 0.015 of cap, fair around 0.087, walk-away max around 0.149.",Comp support weak; drift unresolved_drift; archetype replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is weak; archetype is fairly replaceable; prototype fit remains ambiguous; market anchor band is very wide; drift evidence is unresolved.,"Hanno Mottola — Low-Usage Interior Bigs | Protected 0.015, fair 0.087, walk-away 0.149",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.149 of cap, with a weighted midpoint near 0.083. Comp-market support is medium, and the early-career drift class is insufficient_data.",,0,False,
2045,Hedo Turkoglu,2000,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.8915500057664415,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Kareem Rush, Courtney Lee, Mike Dunleavy, Jiri Welsch, Brian Cook",5.166967579353961,4,0.8,high,6.169022072428186,0.75,0.0507364797236985,strong,0.000366349863555,0.0707574691634583,0.0861415477913307,0.0857751979277757,1.212242310838233,wide,1,"Protected around 0.000 of cap, fair around 0.071, walk-away max around 0.086.","Protected around 0.000 of cap, fair around 0.071, walk-away max around 0.086.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.","Hedo Turkoglu — Perimeter Wings & Connectors | Protected 0.000, fair 0.071, walk-away 0.086",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.000 to 0.086 of cap, with a weighted midpoint near 0.063. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1117620241622977,1,False,
2080,Igor Rakocevic,2000,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8849824573484493,medium_ambiguity,insufficient_data,unresolved_drift,,,0,,,,,,insufficient,,,,,,unknown,0,Comp-based market anchor not supported.,Comp-based market anchor not supported.,Comp support insufficient; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is only moderately clear; drift evidence is unresolved.,Igor Rakocevic — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,False,
2074,Jabari Smith,2000,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.6649428032393796,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Roko Ukic, Julian Wright, Tony Allen, Jared Jeffries, Andray Blatche",10.206632944513023,4,0.8,low,6.3187994779599,0.0,0.0332895478397166,moderate,0.0052553206239168,0.0483926658825917,0.0519930675909878,0.0467377469670709,0.965802278396156,wide,1,"Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.052.","Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.052.",Comp support moderate; drift elevated_drift_risk; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is usable but not airtight; archetype is highly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.,"Jabari Smith — Fringe / Low-Opportunity Players | Protected 0.005, fair 0.048, walk-away 0.052",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.005 to 0.052 of cap, with a weighted midpoint near 0.043. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0164131752906314,1,False,
2054,Jake Tsakalidis,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.4996491192993366,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Loren Woods, Jamaal Magloire, Donnell Harvey, Jarron Collins, Jason Maxiell",7.1593937709126845,4,0.8,medium,6.167859284109003,0.75,0.0709197959696284,strong,0.0157575757575757,0.0810366970370402,0.1945140870754502,0.1787565113178745,2.205871140529933,very_wide,1,"Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.195.","Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.195.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is very wide; role identity is still shifting materially.","Jake Tsakalidis — Low-Usage Interior Bigs | Protected 0.016, fair 0.081, walk-away 0.195",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.195 of cap, with a weighted midpoint near 0.034. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",,0,False,
2063,Jake Voskuhl,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.5628863771729816,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Lawrence Roberts, Dan Gadzuric, Joel Przybilla, Chris Richard, Amir Johnson",7.345158189969842,3,0.6,medium,8.613585607174183,1.0,0.0270156766331587,moderate,0.0341919307043537,0.0671637599502013,0.0988437941093441,0.0646518634049904,0.96260041803685,wide,1,"Protected around 0.034 of cap, fair around 0.067, walk-away max around 0.099.","Protected around 0.034 of cap, fair around 0.067, walk-away max around 0.099.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.,"Jake Voskuhl — Low-Usage Interior Bigs | Protected 0.034, fair 0.067, walk-away 0.099",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.034 to 0.099 of cap, with a weighted midpoint near 0.064. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0384659220423979,1,False,
2048,Jamaal Magloire,2000,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",0.7645658189844191,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Zaza Pachulia, Jake Tsakalidis, Jason Maxiell, Nick Collison, Andrei Kirilenko",7.395780446727606,4,0.8,medium,6.376950161244516,0.5,0.0295447259366522,strong,0.0715451973601864,0.0715451973601864,0.0866551126516464,0.0151099152914599,0.2111939843479751,narrow,1,"Protected around 0.072 of cap, fair around 0.072, walk-away max around 0.087.","Protected around 0.072 of cap, fair around 0.072, walk-away max around 0.087.",Comp support strong; drift elevated_drift_risk; archetype selective_premium.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; frontcourt scoring archetype can justify a selective premium; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Jamaal Magloire — Scoring Bigs / Two-Way Forwards | Protected 0.072, fair 0.072, walk-away 0.087",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.072 to 0.087 of cap, with a weighted midpoint near 0.072. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.1945140870754502,1,False,
2037,Jamal Crawford,2000,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,0.8068868720472894,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Luke Ridnour, Ben Gordon, Juan Dixon, Kirk Hinrich, Fred Jones",6.237217159103305,5,1.0,high,4.9225232944493085,0.6,0.05240160749958,strong,0.0583419591606285,0.1071593695732529,0.1168434298040625,0.0585014706434339,0.5459295895114712,balanced,1,"Protected around 0.058 of cap, fair around 0.107, walk-away max around 0.117.","Protected around 0.058 of cap, fair around 0.107, walk-away max around 0.117.",Comp support strong; drift elevated_drift_risk; archetype scarce.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; role family is relatively scarce; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.","Jamal Crawford — High-Usage Primary Creators | Protected 0.058, fair 0.107, walk-away 0.117",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.058 to 0.117 of cap, with a weighted midpoint near 0.109. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1312970139047184,1,False,
2044,Jason Collier,2000,Low-Usage Interior Bigs,Midrange Shot Creators,Low-Usage Interior Bigs | Midrange Shot Creators,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.8182879327491327,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Qyntel Woods, Viktor Khryapa, Darius Songaila, Antoine Wright, Ronny Turiaf",9.526989839994531,3,0.6,low,9.068905386810515,0.3333333333333333,0.0158744855685323,moderate,0.0365779896013864,0.0590641594356604,0.0717504332755632,0.0351724436741768,0.5954955426478344,balanced,1,"Protected around 0.037 of cap, fair around 0.059, walk-away max around 0.072.","Protected around 0.037 of cap, fair around 0.059, walk-away max around 0.072.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.,"Jason Collier — Low-Usage Interior Bigs | Protected 0.037, fair 0.059, walk-away 0.072",provisional_block2_only,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.037 to 0.072 of cap, with a weighted midpoint near 0.069. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0341919307043537,1,False,
2078,Jason Hart,2000,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8854854331323132,medium_ambiguity,insufficient_data,unresolved_drift,,,0,,,,,,insufficient,,,,,,unknown,0,Comp-based market anchor not supported.,Comp-based market anchor not supported.,Comp support insufficient; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is only moderately clear; drift evidence is unresolved.,Jason Hart — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0.0319124686573968,1,False,
2040,Jerome Moiso,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.6701406886454857,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Loren Woods, Donnell Harvey, Chris Wilcox, Jason Maxiell, Tyrus Thomas",8.24991944801633,4,0.8,medium,6.340301926178513,0.75,0.0421048857803188,strong,0.0157575757575757,0.0810245923027687,0.1139061746261456,0.0981485988685699,1.2113433228002315,wide,1,"Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.114.","Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.114.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.","Jerome Moiso — Low-Usage Interior Bigs | Protected 0.016, fair 0.081, walk-away 0.114",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.114 of cap, with a weighted midpoint near 0.087. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0401185320264417,1,False,
2038,Joel Przybilla,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.7733687344341004,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Jake Voskuhl, Chris Richard, Lawrence Roberts, Evan Eschmeyer, Dan Gadzuric",9.20241522606388,3,0.6,low,7.929837950518754,1.0,0.0248990387330448,moderate,0.0384659220423979,0.0659026232443301,0.0988437941093441,0.0603778720669462,0.916167962587753,wide,1,"Protected around 0.038 of cap, fair around 0.066, walk-away max around 0.099.","Protected around 0.038 of cap, fair around 0.066, walk-away max around 0.099.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"Joel Przybilla — Low-Usage Interior Bigs | Protected 0.038, fair 0.066, walk-away 0.099",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.038 to 0.099 of cap, with a weighted midpoint near 0.069. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0341919307043537,1,False,
2079,Kaniel Dickens,2000,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8968635286574929,high_ambiguity,insufficient_data,unresolved_drift,,,0,,,,,,insufficient,,,,,,unknown,0,Comp-based market anchor not supported.,Comp-based market anchor not supported.,Comp support insufficient; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit remains ambiguous; drift evidence is unresolved.,Kaniel Dickens — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0.0110311830408023,1,False,
2030,Kenyon Martin,2000,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",0.77834956336151,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Yao Ming, Luol Deng, Carlos Boozer, Darius Miles, Chris Kaman",5.927901594252937,5,1.0,high,4.986999533450484,1.0,0.0341730775600011,strong,0.1545928455869135,0.1842885543309338,0.2119221417145008,0.0573292961275873,0.311084409640758,narrow,1,"Protected around 0.155 of cap, fair around 0.184, walk-away max around 0.212.","Protected around 0.155 of cap, fair around 0.184, walk-away max around 0.212.",Comp support strong; drift elevated_drift_risk; archetype selective_premium.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; frontcourt scoring archetype can justify a selective premium; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Kenyon Martin — Scoring Bigs / Two-Way Forwards | Protected 0.155, fair 0.184, walk-away 0.212",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.155 to 0.212 of cap, with a weighted midpoint near 0.160. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.2155127877820834,1,False,
2039,Keyon Dooling,2000,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.5201232904759431,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Randy Foye, Bostjan Nachbar, Dan Dickau, Rodney White, Beno Udrih",5.457260799861293,4,0.8,high,6.208399179916397,0.75,0.0190002505030811,strong,0.047049967065023,0.0666345624286103,0.0732203156226311,0.026170348557608,0.3927443597404275,narrow,1,"Protected around 0.047 of cap, fair around 0.067, walk-away max around 0.073.","Protected around 0.047 of cap, fair around 0.067, walk-away max around 0.073.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is relatively clear; market anchor band is narrow; role identity is still shifting materially.","Keyon Dooling — Perimeter Wings & Connectors | Protected 0.047, fair 0.067, walk-away 0.073",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.047 to 0.073 of cap, with a weighted midpoint near 0.052. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0169830408023706,1,False,
2064,Khalid El-Amin,2000,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.6635212939775696,low_ambiguity,insufficient_data,unresolved_drift,"Yi Jianlian, Keyon Dooling, Kareem Rush, Hedo Turkoglu, Randy Foye",6.519436696334324,5,1.0,high,4.96712332108524,0.6,0.0414783126690442,moderate,0.014251205981669,0.040552772435943,0.0732203156226311,0.058969109640962,1.4541326301206523,very_wide,1,"Protected around 0.014 of cap, fair around 0.041, walk-away max around 0.073.","Protected around 0.014 of cap, fair around 0.041, walk-away max around 0.073.",Comp support moderate; drift unresolved_drift; archetype replaceable_middle.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit is relatively clear; market anchor band is very wide; drift evidence is unresolved.,"Khalid El-Amin — Perimeter Wings & Connectors | Protected 0.014, fair 0.041, walk-away 0.073",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.014 to 0.073 of cap, with a weighted midpoint near 0.017. Comp-market support is high, and the early-career drift class is insufficient_data.",,0,False,
2068,Lavor Postell,2000,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.6631951530723152,low_ambiguity,insufficient_data,unresolved_drift,"Quincy Douby, Rodney White, Luke Jackson, Oleksiy Pecherov, Dan Langhi",7.790915401765213,0,0.0,insufficient,,,,insufficient,,,,,,unknown,0,Comp-based market anchor not supported.,Comp-based market anchor not supported.,Comp support insufficient; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is relatively clear; drift evidence is unresolved.,Lavor Postell — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Self-created midrange-heavy profiles with intermediate-area usage.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,0,False,
2055,Mamadou N'diaye,2000,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.7561248950983799,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Bernard Robinson, Jarron Collins, Jerome Moiso, Loren Woods, Kenny Thomas",10.575935219812909,4,0.8,low,6.604684947432164,0.75,0.041745748100838,strong,0.0343434343434343,0.0533649067769058,0.0533649067769058,0.0190214724334715,0.356441593967203,narrow,1,"Protected around 0.034 of cap, fair around 0.053, walk-away max around 0.053.","Protected around 0.034 of cap, fair around 0.053, walk-away max around 0.053.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Mamadou N'diaye — Low-Usage Interior Bigs | Protected 0.034, fair 0.053, walk-away 0.053",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.034 to 0.040 of cap, with a weighted midpoint near 0.034. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0170959653521768,1,False,
