PLAYER_ID,PLAYER_NAME,draft_year,decision_card_title,provisional_action_bucket,provisional_action_label,macro_archetype,shot_style_subtype,hybrid_archetype_label,scarcity_tier,scarcity_wording,comp_support_bucket,ambiguity_band,identity_drift_class,drift_signal,anchor_width_band,market_anchor_supported_flag,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,protected_price_pct_text,fair_price_pct_text,walk_away_max_pct_text,decision_card_market_band_text,decision_card_identity_text,decision_card_risk_text,decision_card_context_text,decision_card_summary_text,provisional_action_reason,decision_card_status_text,decision_status,supporting_shot_style_explanation,block2_market_context_interpretation,realistic_comp_list,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,holdout_for_case_study,holdout_reason,case_study_priority,decision_card_ready_flag
201978,Chase Budinger,2009,Chase Budinger — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,balanced,1,0.0272669950067315,0.0445445970617344,0.0602990834539315,2.7%,4.5%,6.0%,"Protected price 2.7%, fair price 4.5%, walk-away max 6.0%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is reasonably controlled.","Realistic comps: Austin Daye, Kyle Singler, Fred Jones, Toney Douglas, D.J. Augustin. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.060 of cap, with a weighted midpoint near 0.058. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 2.7%, fair price 4.5%, walk-away max 6.0%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.060 of cap, with a weighted midpoint near 0.058. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Austin Daye, Kyle Singler, Fred Jones, Toney Douglas, D.J. Augustin",0.085209359396036,1,False,,full_cohort,True
201963,Christian Eyenga,2009,Christian Eyenga — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,Rim Pressure Drivers,Fringe / Low-Opportunity Players | Rim Pressure Drivers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,moderate,high_ambiguity,insufficient_data,unresolved_drift,wide,1,0.0498861174978197,0.0971763587799805,0.134781574565924,5.0%,9.7%,13.5%,"Protected price 5.0%, fair price 9.7%, walk-away max 13.5%.",Fringe / Low-Opportunity Players | Rim Pressure Drivers. Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit remains ambiguous. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is wide.","Realistic comps: Jeffery Taylor, Landry Fields, Omari Spellman, Dante Exum, Quincy Pondexter. This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.050 to 0.135 of cap, with a weighted midpoint near 0.104. Comp-market support is medium, and the early-career drift class is insufficient_data.","Current Block 2 evidence does not support aggressive early commitment. Protected price 5.0%, fair price 9.7%, walk-away max 13.5%. Comp support is usable, but not strong enough to remove pricing caution.",Avoid overcommitting: comp support is usable but not airtight; archetype is highly replaceable; prototype fit remains ambiguous; market anchor band is wide; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.050 to 0.135 of cap, with a weighted midpoint near 0.104. Comp-market support is medium, and the early-career drift class is insufficient_data.","Jeffery Taylor, Landry Fields, Omari Spellman, Dante Exum, Quincy Pondexter",,0,False,,full_cohort,True
201969,DaJuan Summers,2009,DaJuan Summers — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Fringe / Low-Opportunity Players,Rim Pressure Drivers,Fringe / Low-Opportunity Players | Rim Pressure Drivers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,weak,medium_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.0152506719040727,0.0152506719040727,0.0152506719040727,1.5%,1.5%,1.5%,"Protected price 1.5%, fair price 1.5%, walk-away max 1.5%.",Fringe / Low-Opportunity Players | Rim Pressure Drivers. Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,"Comp support exists, but remains thin or noisy. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Shawne Williams, Dan Langhi, Quincy Douby, Salim Stoudamire, Oleksiy Pecherov. This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.015 of cap, with a weighted midpoint near 0.015. Comp-market support is very_low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 1.5%, fair price 1.5%, walk-away max 1.5%. Comp support exists, but remains thin or noisy.",Wait and save flexibility: comp support is weak; archetype is highly replaceable; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.015 of cap, with a weighted midpoint near 0.015. Comp-market support is very_low, and the early-career drift class is role_shifting_materially.","Shawne Williams, Dan Langhi, Quincy Douby, Salim Stoudamire, Oleksiy Pecherov",,0,False,,full_cohort,True
201980,Danny Green,2009,Danny Green — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,moderate,high_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0714285714285714,0.118742236454959,0.1805137600582265,7.1%,11.9%,18.1%,"Protected price 7.1%, fair price 11.9%, walk-away max 18.1%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit remains ambiguous. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Allen Crabbe, Furkan Korkmaz, Anfernee Simons, Marcus Morris Sr., Gary Trent Jr.. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.071 to 0.181 of cap, with a weighted midpoint near 0.140. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 7.1%, fair price 11.9%, walk-away max 18.1%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.071 to 0.181 of cap, with a weighted midpoint near 0.140. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Allen Crabbe, Furkan Korkmaz, Anfernee Simons, Marcus Morris Sr., Gary Trent Jr.",0.0641200429455171,1,False,,full_cohort,True
201967,Dante Cunningham,2009,Dante Cunningham — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.0489358571428571,0.054512668548149,0.061820201379529,4.9%,5.5%,6.2%,"Protected price 4.9%, fair price 5.5%, walk-away max 6.2%.",Low-Usage Interior Bigs | Interior Finishers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Earl Clark, Bojan Bogdanovic, Kevin Seraphin, Mike Scott, Quincy Pondexter. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.062 of cap, with a weighted midpoint near 0.050. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 4.9%, fair price 5.5%, walk-away max 6.2%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.062 of cap, with a weighted midpoint near 0.050. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Earl Clark, Bojan Bogdanovic, Kevin Seraphin, Mike Scott, Quincy Pondexter",0.0371512806966717,1,False,,full_cohort,True
201954,Darren Collison,2009,Darren Collison — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,strong,low_ambiguity,role_shifting_materially,elevated_drift_risk,balanced,1,0.0602990834539315,0.1041161118453666,0.1391468838937269,6.0%,10.4%,13.9%,"Protected price 6.0%, fair price 10.4%, walk-away max 13.9%.",High-Usage Primary Creators | Rim Pressure Drivers. Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is relatively clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is reasonably controlled.","Realistic comps: Goran Dragic, Ryan Anderson, Marcus Thornton, Rudy Fernandez, D.J. Augustin. This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.139 of cap, with a weighted midpoint near 0.129. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 6.0%, fair price 10.4%, walk-away max 13.9%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; role family is relatively scarce; prototype fit is relatively clear; market anchor band is balanced; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.139 of cap, with a weighted midpoint near 0.129. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Goran Dragic, Ryan Anderson, Marcus Thornton, Rudy Fernandez, D.J. Augustin",0.0323795565704937,1,False,,full_cohort,True
201971,DeJuan Blair,2009,DeJuan Blair — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,moderate,medium_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0596465515772252,0.0870222252747982,0.1286661326880144,6.0%,8.7%,12.9%,"Protected price 6.0%, fair price 8.7%, walk-away max 12.9%.",Low-Usage Interior Bigs | Interior Finishers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Taj Gibson, Jonas Valančiūnas, Jordan Hill, Jeremy Tyler, Harry Giles III. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.129 of cap, with a weighted midpoint near 0.067. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 6.0%, fair price 8.7%, walk-away max 12.9%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.129 of cap, with a weighted midpoint near 0.067. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Taj Gibson, Jonas Valančiūnas, Jordan Hill, Jeremy Tyler, Harry Giles III",0.0160364014383339,1,False,,full_cohort,True
201942,DeMar DeRozan,2009,DeMar DeRozan — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",strong,high_ambiguity,role_shifting_materially,elevated_drift_risk,balanced,1,0.0489358571428571,0.1029221014125894,0.1029221014125894,4.9%,10.3%,10.3%,"Protected price 4.9%, fair price 10.3%, walk-away max 10.3%.","Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers. Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.","Comp support is strong enough to anchor a usable current market band. Prototype fit remains ambiguous. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is reasonably controlled.","Realistic comps: Gerald Henderson, Tobias Harris, Bojan Bogdanovic, PJ Hairston, Toney Douglas. This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.102 of cap, with a weighted midpoint near 0.102. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 4.9%, fair price 10.3%, walk-away max 10.3%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; frontcourt scoring archetype can justify a selective premium; prototype fit remains ambiguous; market anchor band is balanced; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.102 of cap, with a weighted midpoint near 0.102. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Gerald Henderson, Tobias Harris, Bojan Bogdanovic, PJ Hairston, Toney Douglas",0.1618977828524685,1,False,,full_cohort,True
201960,DeMarre Carroll,2009,DeMarre Carroll — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,strong,high_ambiguity,role_shifting_materially,elevated_drift_risk,balanced,1,0.0305612909085404,0.050791962611977,0.0602990834539315,3.1%,5.1%,6.0%,"Protected price 3.1%, fair price 5.1%, walk-away max 6.0%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is strong enough to anchor a usable current market band. Prototype fit remains ambiguous. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is reasonably controlled.","Realistic comps: Fred Jones, Chase Budinger, D.J. Augustin, James Ennis III, Jon Leuer. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.031 to 0.060 of cap, with a weighted midpoint near 0.058. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 3.1%, fair price 5.1%, walk-away max 6.0%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is balanced; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.031 to 0.060 of cap, with a weighted midpoint near 0.058. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Fred Jones, Chase Budinger, D.J. Augustin, James Ennis III, Jon Leuer",0.042604679698018,1,False,,full_cohort,True
201974,Derrick Brown,2009,Derrick Brown — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,moderate,high_ambiguity,insufficient_data,unresolved_drift,wide,1,0.0436778449697636,0.0932185789562552,0.1303082119753991,4.4%,9.3%,13.0%,"Protected price 4.4%, fair price 9.3%, walk-away max 13.0%.",Low-Usage Interior Bigs | Interior Finishers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit remains ambiguous. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is wide.","Realistic comps: Larry Sanders, Greg Monroe, Richaun Holmes, John Henson, Thomas Robinson. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.044 to 0.130 of cap, with a weighted midpoint near 0.087. Comp-market support is medium, and the early-career drift class is insufficient_data.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 4.4%, fair price 9.3%, walk-away max 13.0%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit remains ambiguous; market anchor band is wide; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.044 to 0.130 of cap, with a weighted midpoint near 0.087. Comp-market support is medium, and the early-career drift class is insufficient_data.","Larry Sanders, Greg Monroe, Richaun Holmes, John Henson, Thomas Robinson",,0,False,,full_cohort,True
201947,Earl Clark,2009,Earl Clark — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,moderate,medium_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0266368242624152,0.0412589581079169,0.061820201379529,2.7%,4.1%,6.2%,"Protected price 2.7%, fair price 4.1%, walk-away max 6.2%.",Low-Usage Interior Bigs | Rim Pressure Drivers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Dante Cunningham, Cedi Osman, Kevin Seraphin, Omari Spellman, James Anderson. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.062 of cap, with a weighted midpoint near 0.037. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 2.7%, fair price 4.1%, walk-away max 6.2%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.062 of cap, with a weighted midpoint near 0.037. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Dante Cunningham, Cedi Osman, Kevin Seraphin, Omari Spellman, James Anderson",0.074328430954856,1,False,,full_cohort,True
201953,Eric Maynor,2009,Eric Maynor — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Balanced Three-Level Scorers,Perimeter Wings & Connectors | Balanced Three-Level Scorers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.0375653469781545,0.0544397618317055,0.0577740102731777,3.8%,5.4%,5.8%,"Protected price 3.8%, fair price 5.4%, walk-away max 5.8%.",Perimeter Wings & Connectors | Balanced Three-Level Scorers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Rudy Fernandez, Kendall Marshall, Alex Abrines, Marcus Morris Sr., James Jones. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.038 to 0.058 of cap, with a weighted midpoint near 0.052. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 3.8%, fair price 5.4%, walk-away max 5.8%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,"Profiles with meaningful rim, midrange, and three-point balance.","This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.038 to 0.058 of cap, with a weighted midpoint near 0.052. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Rudy Fernandez, Kendall Marshall, Alex Abrines, Marcus Morris Sr., James Jones",0.0343564137084817,1,False,,full_cohort,True
201945,Gerald Henderson,2009,Gerald Henderson — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",moderate,medium_ambiguity,role_shifting_materially,elevated_drift_risk,very_wide,1,0.0266870674471151,0.0729476102559841,0.1618977828524685,2.7%,7.3%,16.2%,"Protected price 2.7%, fair price 7.3%, walk-away max 16.2%.","Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers. Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.","Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is very wide.","Realistic comps: DeMar DeRozan, Cedi Osman, Sonny Weems, Bojan Bogdanovic, Frank Jackson. This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.162 of cap, with a weighted midpoint near 0.049. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 2.7%, fair price 7.3%, walk-away max 16.2%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; frontcourt scoring archetype can justify a selective premium; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.162 of cap, with a weighted midpoint near 0.049. Comp-market support is high, and the early-career drift class is role_shifting_materially.","DeMar DeRozan, Cedi Osman, Sonny Weems, Bojan Bogdanovic, Frank Jackson",0.1022512312752432,1,False,,full_cohort,True
201934,Hasheem Thabeet,2009,Hasheem Thabeet — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,weak,low_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.0430707738956653,0.0430707738956653,0.0430707738956653,4.3%,4.3%,4.3%,"Protected price 4.3%, fair price 4.3%, walk-away max 4.3%.",Low-Usage Interior Bigs | Arc-Heavy Spacers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support exists, but remains thin or noisy. Prototype fit is relatively clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Kyrylo Fesenko, Aaron Gray, Julian Wright, Curtis Borchardt, Ryan Humphrey. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.043 to 0.043 of cap, with a weighted midpoint near 0.043. Comp-market support is very_low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 4.3%, fair price 4.3%, walk-away max 4.3%. Comp support exists, but remains thin or noisy.",Wait and save flexibility: comp support is weak; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is narrow; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.043 to 0.043 of cap, with a weighted midpoint near 0.043. Comp-market support is very_low, and the early-career drift class is role_shifting_materially.","Kyrylo Fesenko, Aaron Gray, Julian Wright, Curtis Borchardt, Ryan Humphrey",0.0204502462550486,1,False,,full_cohort,True
